0,0.000000,0.000000
0,0.500000,0.000000
0,1.000000,0.000000
0,1.500000,0.000000
0,2.000000,0.000000
0,2.500000,0.000000
0,3.000000,0.000000
0,3.500000,0.000000
0,4.000000,0.000000
0,4.500000,0.000000
0,5.000000,0.000000
0,5.500000,0.000000
0,6.000000,0.000000
0,6.500000,0.000000
0,7.000000,0.000000
0,7.500000,0.000000
0,8.000000,0.014195
0,8.500000,0.043585
0,9.000000,0.062131
0,9.500000,0.073259
0,10.000000,0.090665
0,10.500000,0.104289
0,11.000000,0.110852
0,11.500000,0.128400
0,12.000000,0.141811
0,12.500000,0.150870
0,13.000000,0.158217
