4,31.000000,0.333554
1,31.500000,0.397113
2,31.500000,0.353385
3,31.500000,0.365583
4,31.500000,0.329702
1,32.000000,0.399681
2,32.000000,0.354669
3,32.000000,0.368080
4,32.000000,0.333911
1,32.500000,0.404318
2,32.500000,0.359449
3,32.500000,0.370505
4,32.500000,0.333697
1,33.000000,0.409097
2,33.000000,0.362873
3,33.000000,0.373002
4,33.000000,0.336764
1,33.500000,0.407242
2,33.500000,0.364228
3,33.500000,0.376783
4,33.500000,0.340616
1,34.000000,0.415018
2,34.000000,0.365797
3,34.000000,0.379137
4,34.000000,0.340688
1,34.500000,0.417585
2,34.500000,0.369435
3,34.500000,0.381491
4,34.500000,0.342828
1,35.000000,0.422294
2,35.000000,0.372003
3,35.000000,0.383417
4,35.000000,0.343042
1,35.500000,0.422222
2,35.500000,0.375285
3,35.500000,0.385628
4,35.500000,0.349176
1,36.000000,0.422793
2,36.000000,0.380421
3,36.000000,0.387554
4,36.000000,0.345824
1,36.500000,0.427144
2,36.500000,0.385985
3,36.500000,0.390122
4,36.500000,0.350175
1,37.000000,0.427501
2,37.000000,0.387340
3,37.000000,0.392976
4,37.000000,0.349319
1,37.500000,0.426930
2,37.500000,0.388196
3,37.500000,0.394973
4,37.500000,0.352957
1,38.000000,0.427002
2,38.000000,0.389766
3,38.000000,0.397042
4,38.000000,0.354669
1,38.500000,0.434848
2,38.500000,0.392120
3,38.500000,0.397684
4,38.500000,0.350603
1,39.000000,0.443694
2,39.000000,0.395401
3,39.000000,0.399895
4,39.000000,0.356167
1,39.500000,0.442481
2,39.500000,0.395972
3,39.500000,0.402463
4,39.500000,0.351031
1,40.000000,0.447474
2,40.000000,0.397327
3,40.000000,0.406529
4,40.000000,0.350675
1,40.500000,0.453110
2,40.500000,0.396614
3,40.500000,0.408954
4,40.500000,0.352529
1,41.000000,0.451612
2,41.000000,0.400394
3,41.000000,0.410238
4,41.000000,0.351031
1,41.500000,0.450256
2,41.500000,0.402035
3,41.500000,0.412022
4,41.500000,0.350603
1,42.000000,0.454536
2,42.000000,0.411166
3,42.000000,0.413734
4,42.000000,0.351959
1,42.500000,0.453966
2,42.500000,0.409668
3,42.500000,0.415445
4,42.500000,0.348962
1,43.000000,0.451540
2,43.000000,0.407029
3,43.000000,0.417443
4,43.000000,0.351673
1,43.500000,0.458674
2,43.500000,0.411950
3,43.500000,0.419155
4,43.500000,0.356667
1,44.000000,0.459815
2,44.000000,0.423649
3,44.000000,0.420867
4,44.000000,0.358379
1,44.500000,0.460813
2,44.500000,0.421937
3,44.500000,0.422365
4,44.500000,0.353385
1,45.000000,0.462383
2,45.000000,0.422579
3,45.000000,0.423720
4,45.000000,0.353029
1,45.500000,0.461099
2,45.500000,0.419654
3,45.500000,0.425860
4,45.500000,0.355953
1,46.000000,0.464309
2,46.000000,0.417657
3,46.000000,0.430497
4,46.000000,0.359663
1,46.500000,0.460457
2,46.500000,0.426502
3,46.500000,0.438986
4,46.500000,0.365441
1,47.000000,0.461313
2,47.000000,0.420867
3,47.000000,0.420439
4,47.000000,0.366439
1,47.500000,0.461527
2,47.500000,0.428714
3,47.500000,0.380064
4,47.500000,0.365583
1,48.000000,0.466805
2,48.000000,0.427358
3,48.000000,0.417015
4,48.000000,0.368365
1,48.500000,0.470586
2,48.500000,0.434991
3,48.500000,0.432780
4,48.500000,0.367224
1,49.000000,0.473582
2,49.000000,0.432922
3,49.000000,0.434278
4,49.000000,0.370933
1,49.500000,0.475936
2,49.500000,0.436988
3,49.500000,0.439342
4,49.500000,0.368651
1,50.000000,0.476221
2,50.000000,0.436703
3,50.000000,0.456890
4,50.000000,0.372717
1,50.500000,0.476863
2,50.500000,0.436061
3,50.500000,0.457176
4,50.500000,0.374357
1,51.000000,0.474081
2,51.000000,0.439271
3,51.000000,0.465379
4,51.000000,0.375427
1,51.500000,0.474723
2,51.500000,0.439414
3,51.500000,0.463239
4,51.500000,0.373929
1,52.000000,0.474081
2,52.000000,0.438986
3,52.000000,0.459957
4,52.000000,0.381919
1,52.500000,0.474010
2,52.500000,0.441554
3,52.500000,0.471156
4,52.500000,0.379993
1,53.000000,0.478147
2,53.000000,0.443979
3,53.000000,0.467162
4,53.000000,0.378495
1,53.500000,0.478646
2,53.500000,0.438415
3,53.500000,0.464808
4,53.500000,0.378495
1,54.000000,0.477006
2,54.000000,0.441126
3,54.000000,0.465592
4,54.000000,0.382133
1,54.500000,0.482070
2,54.500000,0.445263
3,54.500000,0.479003
4,54.500000,0.378709
1,55.000000,0.482427
2,55.000000,0.446904
3,55.000000,0.478361
4,55.000000,0.382632
1,55.500000,0.486778
2,55.500000,0.444906
3,55.500000,0.484496
4,55.500000,0.384273
1,56.000000,0.485780
2,56.000000,0.448473
3,56.000000,0.491701
4,56.000000,0.384915
1,56.500000,0.487706
2,56.500000,0.445548
3,56.500000,0.500189
4,56.500000,0.388268
1,57.000000,0.490416
2,57.000000,0.447617
3,57.000000,0.499119
4,57.000000,0.390479
1,57.500000,0.489561
2,57.500000,0.456462
3,57.500000,0.497621
4,57.500000,0.386413
1,58.000000,0.487278
2,58.000000,0.461883
3,58.000000,0.499476
4,58.000000,0.385557
1,58.500000,0.487421
2,58.500000,0.459387
3,58.500000,0.504326
4,58.500000,0.385058
1,59.000000,0.497336
2,59.000000,0.457818
3,59.000000,0.507893
4,59.000000,0.390622
1,59.500000,0.488847
2,59.500000,0.459743
3,59.500000,0.506252
4,59.500000,0.388838
1,60.000000,0.495339
2,60.000000,0.463239
3,60.000000,0.504112
4,60.000000,0.389480
1,60.500000,0.498905
2,60.500000,0.466021
3,60.500000,0.505967
4,60.500000,0.390836
1,61.000000,0.499547
2,61.000000,0.466520
3,61.000000,0.503399
4,61.000000,0.394260
1,61.500000,0.496194
2,61.500000,0.467519
3,61.500000,0.503256
4,61.500000,0.394545
1,62.000000,0.500688
2,62.000000,0.470728
3,62.000000,0.500189
4,62.000000,0.392762
1,62.500000,0.497621
2,62.500000,0.470301
3,62.500000,0.505753
4,62.500000,0.397898
1,63.000000,0.495552
2,63.000000,0.471156
3,63.000000,0.513172
4,63.000000,0.401393
1,63.500000,0.498477
2,63.500000,0.473011
3,63.500000,0.510318
4,63.500000,0.403105
1,64.000000,0.501901
2,64.000000,0.471727
3,64.000000,0.512958
4,64.000000,0.404674
1,64.500000,0.502614
2,64.500000,0.473796
3,64.500000,0.510675
4,64.500000,0.405673
1,65.000000,0.499975
2,65.000000,0.472298
3,65.000000,0.506823
4,65.000000,0.404032
1,65.500000,0.503470
2,65.500000,0.472940
3,65.500000,0.510960
4,65.500000,0.408241
1,66.000000,0.502757
2,66.000000,0.475080
3,66.000000,0.512886
4,66.000000,0.408812
1,66.500000,0.501758
2,66.500000,0.476578
3,66.500000,0.511317
4,66.500000,0.412022
1,67.000000,0.500189
2,67.000000,0.478147
3,67.000000,0.513956
4,67.000000,0.414946
1,67.500000,0.508107
2,67.500000,0.480144
3,67.500000,0.516810
4,67.500000,0.414590
1,68.000000,0.508321
2,68.000000,0.483568
3,68.000000,0.515526
4,68.000000,0.415089
1,68.500000,0.516596
2,68.500000,0.482498
3,68.500000,0.521732
4,68.500000,0.416088
1,69.000000,0.511959
2,69.000000,0.481642
3,69.000000,0.517024
4,69.000000,0.413520
1,69.500000,0.512244
2,69.500000,0.482284
3,69.500000,0.525940
4,69.500000,0.413734
1,70.000000,0.512316
2,70.000000,0.483997
3,70.000000,0.530220
4,70.000000,0.413377
1,70.500000,0.516382
2,70.500000,0.485352
3,70.500000,0.521232
4,70.500000,0.412164
1,71.000000,0.516025
2,71.000000,0.488562
3,71.000000,0.516881
4,71.000000,0.413876
1,71.500000,0.509391
2,71.500000,0.489418
3,71.500000,0.526939
4,71.500000,0.415446
1,72.000000,0.504540
2,72.000000,0.488134
3,72.000000,0.536641
4,72.000000,0.416730
1,72.500000,0.504968
2,72.500000,0.490702
3,72.500000,0.537853
4,72.500000,0.415874
1,73.000000,0.512316
2,73.000000,0.492985
3,73.000000,0.534144
4,73.000000,0.416444
1,73.500000,0.517452
2,73.500000,0.494340
3,73.500000,0.536641
4,73.500000,0.419797
1,74.000000,0.516667
2,74.000000,0.495196
3,74.000000,0.538139
4,74.000000,0.423221
1,74.500000,0.512744
2,74.500000,0.496480
3,74.500000,0.536498
4,74.500000,0.423934
1,75.000000,0.518593
2,75.000000,0.497193
3,75.000000,0.537283
4,75.000000,0.422365
1,75.500000,0.521161
2,75.500000,0.497193
3,75.500000,0.538923
4,75.500000,0.424719
1,76.000000,0.519592
2,76.000000,0.495838
3,76.000000,0.536783
4,76.000000,0.425789
1,76.500000,0.522445
2,76.500000,0.497764
3,76.500000,0.538281
4,76.500000,0.428214
1,77.000000,0.516881
2,77.000000,0.497265
3,77.000000,0.539993
4,77.000000,0.430782
1,77.500000,0.518094
2,77.500000,0.497692
3,77.500000,0.538923
4,77.500000,0.433136
1,78.000000,0.526582
2,78.000000,0.497264
3,78.000000,0.536783
4,78.000000,0.436988
1,78.500000,0.527938
2,78.500000,0.498905
3,78.500000,0.534572
4,78.500000,0.434991
1,79.000000,0.519877
2,79.000000,0.499333
3,79.000000,0.532860
4,79.000000,0.436846
1,79.500000,0.519734
2,79.500000,0.498620
3,79.500000,0.533217
4,79.500000,0.439200
1,80.000000,0.529935
2,80.000000,0.497621
3,80.000000,0.537497
4,80.000000,0.445049
1,80.500000,0.516952
2,80.500000,0.498477
3,80.500000,0.540421
4,80.500000,0.442695
1,81.000000,0.517594
2,81.000000,0.500403
3,81.000000,0.541063
4,81.000000,0.444407
1,81.500000,0.510033
2,81.500000,0.500617
3,81.500000,0.546413
4,81.500000,0.443979
1,82.000000,0.514384
2,82.000000,0.501330
3,82.000000,0.544131
4,82.000000,0.448544
1,82.500000,0.520091
2,82.500000,0.504326
3,82.500000,0.546057
4,82.500000,0.449472
1,83.000000,0.518593
2,83.000000,0.503898
3,83.000000,0.546913
4,83.000000,0.455036
1,83.500000,0.518950
2,83.500000,0.507037
3,83.500000,0.544701
4,83.500000,0.453466
1,84.000000,0.514028
2,84.000000,0.506823
3,84.000000,0.546485
4,84.000000,0.453038
1,84.500000,0.515526
2,84.500000,0.510033
3,84.500000,0.545843
4,84.500000,0.457889
1,85.000000,0.515098
2,85.000000,0.509462
3,85.000000,0.541491
4,85.000000,0.458745
1,85.500000,0.515098
2,85.500000,0.506538
3,85.500000,0.544059
4,85.500000,0.459744
1,86.000000,0.517309
2,86.000000,0.506038
3,86.000000,0.547697
4,86.000000,0.460172
1,86.500000,0.521375
2,86.500000,0.505896
3,86.500000,0.549053
4,86.500000,0.458245
1,87.000000,0.515098
2,87.000000,0.507465
3,87.000000,0.550337
4,87.000000,0.463167
1,87.500000,0.518736
2,87.500000,0.510461
3,87.500000,0.547483
4,87.500000,0.461741
1,88.000000,0.525940
2,88.000000,0.511246
3,88.000000,0.547555
4,88.000000,0.463239
1,88.500000,0.524656
2,88.500000,0.509534
3,88.500000,0.549837
4,88.500000,0.464523
1,89.000000,0.527224
2,89.000000,0.508250
3,89.000000,0.550337
4,89.000000,0.463025
1,89.500000,0.523729
2,89.500000,0.511674
3,89.500000,0.553547
4,89.500000,0.465807
1,90.000000,0.525084
2,90.000000,0.514170
3,90.000000,0.546699
4,90.000000,0.469730
1,90.500000,0.526368
2,90.500000,0.513386
3,90.500000,0.546984
4,90.500000,0.469730
1,91.000000,0.525156
2,91.000000,0.513386
3,91.000000,0.549837
4,91.000000,0.471228
1,91.500000,0.529151
2,91.500000,0.513600
3,91.500000,0.550979
4,91.500000,0.474866
1,92.000000,0.526868
2,92.000000,0.514527
3,92.000000,0.551835
4,92.000000,0.474723
1,92.500000,0.521874
2,92.500000,0.513528
3,92.500000,0.556543
4,92.500000,0.480786
1,93.000000,0.523158
2,93.000000,0.515454
3,93.000000,0.559325
4,93.000000,0.480786
1,93.500000,0.529151
2,93.500000,0.516596
3,93.500000,0.555116
4,93.500000,0.476007
1,94.000000,0.532860
2,94.000000,0.514028
3,94.000000,0.554474
4,94.000000,0.474224
1,94.500000,0.530506
2,94.500000,0.515312
3,94.500000,0.555758
4,94.500000,0.479217
1,95.000000,0.533716
2,95.000000,0.515169
3,95.000000,0.557399
4,95.000000,0.480715
1,95.500000,0.535000
2,95.500000,0.516667
3,95.500000,0.550836
4,95.500000,0.484781
1,96.000000,0.536569
2,96.000000,0.519235
3,96.000000,0.548767
4,96.000000,0.482284
1,96.500000,0.534287
2,96.500000,0.516596
3,96.500000,0.557470
4,96.500000,0.482427
1,97.000000,0.532432
2,97.000000,0.517666
3,97.000000,0.561536
4,97.000000,0.480929
1,97.500000,0.535143
2,97.500000,0.517666
3,97.500000,0.564532
4,97.500000,0.481856
1,98.000000,0.535428
2,98.000000,0.522231
3,98.000000,0.561608
4,98.000000,0.483783
1,98.500000,0.538495
2,98.500000,0.520947
3,98.500000,0.557898
4,98.500000,0.482926
1,99.000000,0.536070
2,99.000000,0.522873
3,99.000000,0.560038
4,99.000000,0.491059
1,99.500000,0.541206
2,99.500000,0.524157
3,99.500000,0.563034
4,99.500000,0.494697
1,100.000000,0.551193
2,100.000000,0.524442
3,100.000000,0.562892
4,100.000000,0.494839
